Id;SlokaId;Text;Translation
8350;579;пра-вартанте;начинают
8351;579;видха̄на-укта̄х̣;предписанные в Ведах
8352;579;са-татам;всегда
8353;579;брахма;духовной истины
8354;579;ва̄дина̄м;приверженцы
8355;580;тат;слово «Тат»
8356;580;ити;так
8357;580;анабхисандха̄йа;не желая
8358;580;пхалам;выгоды
8359;580;йаджн̃а;жертвоприношения
8360;580;тапах̣;аскезы
8361;580;крийа̄х̣;совершают
8362;580;да̄на;благотворительности
8363;580;крийа̄х̣;акты
8364;580;ча;и
8365;580;ви-видха̄х̣;различные
8366;580;крийанте;совершаемые
8367;580;мокш̣а;к освобождению
8368;580;ка̄н̇кш̣ибхих̣;стремящиеся
8369;581;сат-бхаве;природа истины и вечности
8370;581;са̄дху-бха̄ве;природа са̄дху, подвижников
8371;581;ча;и
8372;581;сат;слово «Сат», означающее «истинное, вечное, сущее»
8373;581;ити;так
8374;581;этат;это
8375;581;пра-йуджйате;используется
8376;581;праш́асте;в определении благоприятной
8377;581;карман̣и;деятельности
8378;581;татха̄;также
8379;581;сат-ш́абдах̣;слово «Сат»
8380;581;па̄ртха;сын Кунтӣ
8381;581;йуджйате;применяется
8382;582;йаджн̃е;жертвоприношения
8383;582;тапаси;аскетизма
8384;582;да̄не ча;и благотворительности
8385;582;стхитих̣;положение
8386;582;сат;словом «Сат»
8387;582;ити;таким образом
8388;582;ча;также
8389;582;учйате;именуется
8390;582;карма;деятельность
8391;582;ча эва;а также
8392;582;тат-артхӣйам;ради той же (надмирной) цели
8393;582;сат;словом «Сат»
8394;582;ити;так
8395;582;эва;безусловно
8396;582;абхи-дхӣйате;обозначается
8397;583;а-ш́раддхайа̄;без веры
8398;583;хутам;жертвоприношения
8399;583;даттам;благотворительность
8400;583;тапах̣;аскезы
8401;583;таптам;исполнение
8402;583;кр̣там;совершаемое
8403;583;ча;также
8404;583;йат;которое
8405;583;а-сат;не существующее
8406;583;ити;так
8407;583;учйате;описывается
8408;583;па̄ртха;Арджуна
8409;583;на;не
8410;583;ча;также
8411;583;тат;это все
8412;583;претйа;ни после смерти
8413;583;но иха;ни в этой жизни
8414;584;арджуна;Арджуна
8415;584;ува̄ча;сказал
8416;584;саннйа̄сасйа;об отречении
8417;584;маха̄-ба̄хо;о сильнорукий герой
8418;584;таттвам;истины
8419;584;иччха̄ми;я желаю
8420;584;ведитум;познать
8421;584;тйа̄гасйа;об отрешенности
8422;584;ча;также
8423;584;хр̣ш̣ӣкеш́а;о Владыка чувств
8424;584;пр̣тхак;о различии
8425;584;кеш́инисӯдана;убийца демона Кеш́и
8426;585;ш́рӣ бхагава̄н;Всевышний
8427;585;ува̄ча;сказал
8428;585;ка̄мйа̄на̄м;от основанной на удовлетворении вожделения
8429;585;карман̣а̄м;деятельности
8430;585;нйа̄сам;отречение
8431;585;сам-нйа̄сам;как полное отречение
8432;585;кавайах̣;мудрецы, обладающие также поэтическим даром
8433;585;видух̣;знают
8434;585;сарва;от любой
8435;585;карма;деятельности
8436;585;пхала;плодов
8437;585;тйа̄гам;отказ
8438;585;пра̄хух̣;называют
8439;585;тйа̄гам;отрешенностью
8440;585;вичакш̣ан̣а̄х̣;проницательные
8441;586;тйа̄джйам;следует отвергнуть
8442;586;дош̣а-ват;как источник греха
8443;586;ити;так
8444;586;эке;одни
8445;586;карма;любую деятельность
8446;586;пра-ахух̣;полагают
8447;586;манӣш̣ин̣ах̣;мыслители
8448;586;йаджн̃а;жертвоприношений
8449;586;да̄на;благотворительности
8450;586;тапах̣;аскез
8451;586;карма;от совершения
8452;586;на;никогда не
8453;586;тйа̄джйам;следует отказываться
8454;586;ити;так считают
8455;586;ча;также
8456;586;апаре;другие
8457;587;ниш́чайам̇;заключение
8458;587;ш́р̣н̣у;услышь
8459;587;ме;Мое
8460;587;татра;относительно
8461;587;тйа̄ге;отрешенности
8462;587;бхарата;из династии Бха̄раты
8463;587;саттама;лучший
8464;587;тйа̄гах̣;отрешенности
8465;587;хи;так как
8466;587;пуруш̣а;среди людей
8467;587;вйа̄гхра;о тигр
8468;587;три-видхах̣;три вида
8469;587;сампракӣртитах̣;провозглашается
8470;588;йаджн̃а;жертвоприношений
8471;588;да̄на;благотворительности
8472;588;тапах̣;аскез
8473;588;карма;совершение
8474;588;на тйа̄джйам;нельзя оставлять
8475;588;ка̄рйам;должны исполняться
8476;588;эва;непременно
8477;588;тат;они
8478;588;йаджн̃ах̣;жертвоприношения
8479;588;да̄нам;благотворительность
8480;588;тапах̣ ча;и аскетизм
8481;588;эва;несомненно
8482;588;па̄вана̄ни;даруют очищение
8483;588;манӣш̣ин̣а̄м;даже мудрецам
8484;589;эта̄ни;эту
8485;589;апи;даже
8486;589;ту;но
8487;589;карма̄н̣и;деятельность
8488;589;сан̇гам;привязанность
8489;589;тйактва̄;отринув
8490;589;пхала̄ни ча;и стремление насладиться ее плодами
8491;589;картавйа̄ни;следует совершать
8492;589;ити;таково
8493;589;ме;Мое
8494;589;па̄ртха;сын Кунтӣ
8495;589;ниш́читам;определенное
8496;589;матам;заключение
8497;589;уттамам;высочайшее
8498;590;нийатасйа;от предписанных
8499;590;ту;но
8500;590;саннйа̄сах̣;отречение
8501;590;карман̣ах̣;обязанностей
8502;590;на упападйате;неоправданно
8503;590;моха̄т;из-за иллюзии
8504;590;тасйа;от этих
8505;590;паритйа̄гах̣;отказ
8506;590;та̄масах̣;в гун̣е невежества
8507;590;парикӣртитах̣;провозглашается
